Cuenta;Nombre;Ramo;signo
29001310015;GTOS DE ADMON COASEG ACEPTADO;MANEJO;-1
29001310020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;MANEJO;-1
29001310025;CTOS RIESGOS PROFESIONALES;MANEJO;-1
29001310030;CONTRIBUCIONES DE SEGUROS;MANEJO;-1
29001310035;OTROS EGRESOS;MANEJO;-1
29001310999;SUBTOTAL;MANEJO;1
29001311005;ELIMINADA;MANEJO;1
29001311010;ELIMINADA;MANEJO;1
29001311015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;MANEJO;-1
29001311020;GASTOS DEPERSONAL DIRECTOS RAMO;MANEJO;-1
29001311025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;MANEJO;-1
29001311030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;MANEJO;-1
29001311999;SUBTOTAL;MANEJO;1
29001312005;REMUNERACION A FAVOR DE INTERMEDIA;MANEJO;-1
29001312010;COMISIONES AFP;MANEJO;-1
29001312015;ELIMINADA;MANEJO;1
29001312020;GASTOS EN TARIFACION;MANEJO;-1
29001312025;REMU POR USO DE RED Y A CANA DE COMERC;MANEJO;-1
29001312030;PAPELERIA Y GASTOS DE ENTREGA;MANEJO;-1
29001312999;SUBTOTAL;MANEJO;1
29001313999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;MANEJO;1
29001314999;RESULTADO TECNICO;MANEJO;1
29001315005;ELIMINADA;MANEJO;1
29001315010;OTRAS PROVISIONES;MANEJO;-1
29001315015;Ys Y-O EGRESOS REPORTES PROG ESPEC;MANEJO;1
29001315020;OTROS INGRESOS Y EGRESOS;MANEJO;1
29001315025;ING REALI DE ACT V RAZ RESP LAS RES TECN;MANEJO;1
29001315030;ING CAUS ACT A CORT AMORT RESP RE TEC;MANEJO;1
29001315035;ING Y EGRE PORT DE INV DIF A RESER TECNI;MANEJO;1
29001315040;EGRE INVER DE LAS RESERNAS TECNICAS;MANEJO;-1
29001315045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;MANEJO;-1
29001315999;SUBTOTAL;MANEJO;1
29001316999;UTILIDAD ANTES DE IMPUESTOS;MANEJO;1
29001317999;IMPTO DE RENTA Y COMPLEMENTARIOS;MANEJO;1
29001318999;RESULTADOS DEL EJERCICIO;MANEJO;1
29001319005;DIRECTOS;MANEJO;1
29001319010;ACEPTADOS EN REASEGURO;MANEJO;1
29001319015;PARTE REASEGURO AL INTERIOR;MANEJO;1
29001319020;PARTE REASEGURO AL EXTERIOR;MANEJO;1
29001319999;RETENCION NETA DE LA COMPANIA;MANEJO;1
29001320005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;MANEJO;1
29001320010;POLIZAS EMITIDAS NUEVAS;MANEJO;1
29001320015;POLIZAS REHABILITADAS;MANEJO;1
29001320020;POLIZAS CANCELADAS Y-O VENCIDAS;MANEJO;1
29001320999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;MANEJO;1
29001321005;PRIMAS CEDIDAS CONT AUTOM REASEG;MANEJO;-1
29001321010;PRIMAS CEDIDAS CONT FACUL REASEG;MANEJO;-1
29001321015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;MANEJO;-1
29001321020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;MANEJO;-1
29001321999;SUBTOTAL;MANEJO;1
29001322005;ELIMINADA;MANEJO;1
29001322010;ELIMINADA;MANEJO;1
29001322015;ELIMINADA;MANEJO;1
29001322999;ELIMINADA;MANEJO;1
29001323005;PRIMAS EMITIDAS RAMO DE TERREMOTO;MANEJO;1
29001323010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;MANEJO;1
29001323015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;MANEJO;-1
29001323020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;MANEJO;-1
29001323999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;MANEJO;1
29001324005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;MANEJO;1
29001324010;AJUSTES O COMP PERIODICOS ANTER (RESTA);MANEJO;-1
29001324999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;MANEJO;1
29001401005;PRIMAS EMITIDAS DIRECTAS;LUCRO CESANTE;1
29001401010;PRIMAS ACEPTADAS EN COASEGURO;LUCRO CESANTE;1
29001401015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;LUCRO CESANTE;-1
29001401020;ACEPTADAS REASEGURO INTERIOR;LUCRO CESANTE;1
29001401025;ACEPTADAS REASEGURO EXTERIOR;LUCRO CESANTE;1
29001401030;CANC Y-O ANULAC PRIMAS REASEG ACEP;LUCRO CESANTE;-1
29001401035;CEDIDAS REASEGURO INTERIOR;LUCRO CESANTE;-1
29001401040;CEDIDAS REASEGURO EXTERIOR;LUCRO CESANTE;-1
29001401045;CANC Y-O ANULAC PRIMAS REASEG CEDI;LUCRO CESANTE;-1
29001401050;Primas acept y/o cedidas x CamComp SOAT;LUCRO CESANTE;1
29001401999;SUBTOTAL;LUCRO CESANTE;1
29001402005;ELIMINADA;LUCRO CESANTE;1
29001402006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;LUCRO CESANTE;1
29001402007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;LUCRO CESANTE;1
29001402010;LIBERACION RESERVA MATEMATICA;LUCRO CESANTE;1
29001402015;LIBERACION RES MAT RIESGOS PROFESI;LUCRO CESANTE;1
29001402017;LIBERACION RESERVA BEEPS(RESTA);LUCRO CESANTE;1
29001402020;LIBERACION RES SEG VIDA AHORRO CON;LUCRO CESANTE;1
29001402022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;LUCRO CESANTE;1
29001402025;ELIMINADA;LUCRO CESANTE;1
29001402026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;LUCRO CESANTE;-1
29001402027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;LUCRO CESANTE;-1
29001402030;CONST RESERVA MATEMATICA;LUCRO CESANTE;-1
29001402035;CONST RES MAT RIESGOS PROFESIONALES;LUCRO CESANTE;-1
29001402037;CONSTITUCION RESERVA MATEMA BEEPS;LUCRO CESANTE;-1
29001402040;CONST RES SEG VIDA AHORRO CON PARTI;LUCRO CESANTE;-1
29001402045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;LUCRO CESANTE;-1
29001402999;SUBTOTAL;LUCRO CESANTE;1
29001403999;PRIMAS DEVENGADAS;LUCRO CESANTE;1
29001404005; LIBERACION RES MAT RIESGOS PROFESIO;LUCRO CESANTE;1
29001404007;LIBERACION RES MATEMATICA BEEPS;LUCRO CESANTE;1
29001404010; LIBERACION RES PARA SINIESTROS AVISA;LUCRO CESANTE;1
29001404015; LIBERACION RES PARA SINIESTROS NO AVIS;LUCRO CESANTE;1
29001404020; LIBERACION RES DESVIAC DE SINIESTRAL;LUCRO CESANTE;1
29001404025; LIBERACION RESERVAS ESPECIALES;LUCRO CESANTE;1
29001404026;LIBERACION RESERVA DE RIESGO CATASTROFIC;LUCRO CESANTE;1
29001404030; CONST RESERVA MATEMAT RIESG PROFES;LUCRO CESANTE;-1
29001404035; CONST RESERVA SINIESTROS AVISAD;LUCRO CESANTE;-1
29001404037;CONSTITUCION RESERVA MAT BEEPS (RESTA);LUCRO CESANTE;-1
29001404040; CONST RESERVA SINIESTROS NO AVIS;LUCRO CESANTE;-1
29001404045; CONST RESERVA DESVIAC SINIESTRALID;LUCRO CESANTE;-1
29001404050; CONST RESERVAS ESPECIALES;LUCRO CESANTE;-1
29001404051;CONST RESERVA DE RIESGO CATASTROFICO;LUCRO CESANTE;-1
29001404999; SUBTOTAL;LUCRO CESANTE;1
29001405005;SINIESTROS LIQUIDADOS;LUCRO CESANTE;-1
29001405010;SINIESTROS DE ACEP REASEG INTERIOR;LUCRO CESANTE;-1
29001405015;SINIESTROS DE ACEP CONT NO PROPORC;LUCRO CESANTE;-1
29001405020;SINIESTROS DE ACEP REASEG EXTERIOR;LUCRO CESANTE;-1
29001405025;SINIESTROS DE ACEP CONTRAT NO PROP;LUCRO CESANTE;-1
29001405999;SUBTOTAL;LUCRO CESANTE;1
29001406005;REEMB SINIESTROS SOB CESIONES REAS;LUCRO CESANTE;1
29001406010;REEMB SINIESTROS CONTR NO PROPORC;LUCRO CESANTE;1
29001406015;REEMB SINIESTROS SOB CESIONES REAS;LUCRO CESANTE;1
29001406020;REEMB SINIESTROS CONTR NO PROPORC;LUCRO CESANTE;1
29001406025;REEMB STROS GARANTIZ X LA NACION RGOS;LUCRO CESANTE;1
29001406030;REEMB POR ENFERMEDAD PROFESIONAL;LUCRO CESANTE;1
29001406999;SUBTOTAL;LUCRO CESANTE;1
29001407005; SALVAMENTOS DE ACEP REAS INTERIOR;LUCRO CESANTE;1
29001407010; SALVAMENTOS DE ACEP REAS EXTERIOR;LUCRO CESANTE;1
29001407015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;LUCRO CESANTE;1
29001407020; RECOBROS;LUCRO CESANTE;1
29001407025; GTOS SALVAM PARTE REASEG INTERIOR;LUCRO CESANTE;-1
29001407030; GTOS SALVAM PARTE REASEG EXTERIOR;LUCRO CESANTE;-1
29001407999; SUBTOTAL;LUCRO CESANTE;1
29001408999;SINIESTROS CTA COMPANIA;LUCRO CESANTE;1
29001409005;COMISIONES REASEGURO CEDIDO;LUCRO CESANTE;-1
29001409010;INGRESOS EXCESO DE PERDIDA;LUCRO CESANTE;1
29001409015;PARTICIP UTILIDADES REASEG CEDIDO;LUCRO CESANTE;1
29001409020;INT Y GTOS RECONOCIDOS X REASEGUR;LUCRO CESANTE;1
29001409025;INTER RECON A REASEGURADORES;LUCRO CESANTE;-1
29001409030;PARTICIPAC UTILIDADES Y OTROS;LUCRO CESANTE;1
29001409035;COSTO EXCESO DE PERDIDA;LUCRO CESANTE;-1
29001409999;SUBTOTAL;LUCRO CESANTE;1
29001410005;OTROS PRODUCTOS DE SEGUROS;LUCRO CESANTE;1
29001410010;REMUNERACION DE ADMON DE COASEG;LUCRO CESANTE;-1
29001410015;GTOS DE ADMON COASEG ACEPTADO;LUCRO CESANTE;-1
29001410020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;LUCRO CESANTE;-1
29001410025;CTOS RIESGOS PROFESIONALES;LUCRO CESANTE;-1
29001410030;CONTRIBUCIONES DE SEGUROS;LUCRO CESANTE;-1
29001410035;OTROS EGRESOS;LUCRO CESANTE;-1
29001410999;SUBTOTAL;LUCRO CESANTE;1
29001411005;ELIMINADA;LUCRO CESANTE;1
29001411010;ELIMINADA;LUCRO CESANTE;1
29001411015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;LUCRO CESANTE;-1
29001411020;GASTOS DEPERSONAL DIRECTOS RAMO;LUCRO CESANTE;-1
29001411025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;LUCRO CESANTE;-1
29001411030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;LUCRO CESANTE;-1
29001411999;SUBTOTAL;LUCRO CESANTE;1
29001412005;REMUNERACION A FAVOR DE INTERMEDIA;LUCRO CESANTE;-1
29001412010;COMISIONES AFP;LUCRO CESANTE;-1
29001412015;ELIMINADA;LUCRO CESANTE;1
29001412020;GASTOS EN TARIFACION;LUCRO CESANTE;-1
29001412025;REMU POR USO DE RED Y A CANA DE COMERC;LUCRO CESANTE;-1
29001412030;PAPELERIA Y GASTOS DE ENTREGA;LUCRO CESANTE;-1
29001412999;SUBTOTAL;LUCRO CESANTE;1
29001413999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;LUCRO CESANTE;1
29001414999;RESULTADO TECNICO;LUCRO CESANTE;1
29001415005;ELIMINADA;LUCRO CESANTE;1
29001415010;OTRAS PROVISIONES;LUCRO CESANTE;-1
29001415015;Ys Y-O EGRESOS REPORTES PROG ESPEC;LUCRO CESANTE;1
29001415020;OTROS INGRESOS Y EGRESOS;LUCRO CESANTE;1
29001415025;ING REALI DE ACT V RAZ RESP LAS RES TECN;LUCRO CESANTE;1
29001415030;ING CAUS ACT A CORT AMORT RESP RE TEC;LUCRO CESANTE;1
29001415035;ING Y EGRE PORT DE INV DIF A RESER TECNI;LUCRO CESANTE;1
29001415040;EGRE INVER DE LAS RESERNAS TECNICAS;LUCRO CESANTE;-1
29001415045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;LUCRO CESANTE;-1
29001415999;SUBTOTAL;LUCRO CESANTE;1
29001416999;UTILIDAD ANTES DE IMPUESTOS;LUCRO CESANTE;1
29001417999;IMPTO DE RENTA Y COMPLEMENTARIOS;LUCRO CESANTE;1
29001418999;RESULTADOS DEL EJERCICIO;LUCRO CESANTE;1
29001419005;DIRECTOS;LUCRO CESANTE;1
29001419010;ACEPTADOS EN REASEGURO;LUCRO CESANTE;1
29001419015;PARTE REASEGURO AL INTERIOR;LUCRO CESANTE;1
29001419020;PARTE REASEGURO AL EXTERIOR;LUCRO CESANTE;1
29001419999;RETENCION NETA DE LA COMPANIA;LUCRO CESANTE;1
29001420005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;LUCRO CESANTE;1
29001420010;POLIZAS EMITIDAS NUEVAS;LUCRO CESANTE;1
29001420015;POLIZAS REHABILITADAS;LUCRO CESANTE;1
29001420020;POLIZAS CANCELADAS Y-O VENCIDAS;LUCRO CESANTE;1
29001420999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;LUCRO CESANTE;1
29001421005;PRIMAS CEDIDAS CONT AUTOM REASEG;LUCRO CESANTE;-1
29001421010;PRIMAS CEDIDAS CONT FACUL REASEG;LUCRO CESANTE;-1
29001421015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;LUCRO CESANTE;-1
29001421020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;LUCRO CESANTE;-1
29001421999;SUBTOTAL;LUCRO CESANTE;1
29001422005;ELIMINADA;LUCRO CESANTE;1
29001422010;ELIMINADA;LUCRO CESANTE;1
29001422015;ELIMINADA;LUCRO CESANTE;1
29001422999;ELIMINADA;LUCRO CESANTE;1
29001423005;PRIMAS EMITIDAS RAMO DE TERREMOTO;LUCRO CESANTE;1
29001423010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;LUCRO CESANTE;1
29001423015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;LUCRO CESANTE;-1
29001423020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;LUCRO CESANTE;-1
29001423999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;LUCRO CESANTE;1
29001424005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;LUCRO CESANTE;1
29001424010;AJUSTES O COMP PERIODICOS ANTER (RESTA);LUCRO CESANTE;-1
29001424999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;LUCRO CESANTE;1
29001501005;PRIMAS EMITIDAS DIRECTAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001501010;PRIMAS ACEPTADAS EN COASEGURO;MONTAJE Y ROTURA DE MAQUINARIA;1
29001501015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001501020;ACEPTADAS REASEGURO INTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001501025;ACEPTADAS REASEGURO EXTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001501030;CANC Y-O ANULAC PRIMAS REASEG ACEP;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001501035;CEDIDAS REASEGURO INTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001501040;CEDIDAS REASEGURO EXTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001501045;CANC Y-O ANULAC PRIMAS REASEG CEDI;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001501050;Primas acept y/o cedidas x CamComp SOAT;MONTAJE Y ROTURA DE MAQUINARIA;1
29001501999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502005;ELIMINADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502010;LIBERACION RESERVA MATEMATICA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502015;LIBERACION RES MAT RIESGOS PROFESI;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502017;LIBERACION RESERVA BEEPS(RESTA);MONTAJE Y ROTURA DE MAQUINARIA;1
29001502020;LIBERACION RES SEG VIDA AHORRO CON;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502025;ELIMINADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001502026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502030;CONST RESERVA MATEMATICA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502035;CONST RES MAT RIESGOS PROFESIONALES;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502037;CONSTITUCION RESERVA MATEMA BEEPS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502040;CONST RES SEG VIDA AHORRO CON PARTI;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001502999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001503999;PRIMAS DEVENGADAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504005; LIBERACION RES MAT RIESGOS PROFESIO;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504007;LIBERACION RES MATEMATICA BEEPS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504010; LIBERACION RES PARA SINIESTROS AVISA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504015; LIBERACION RES PARA SINIESTROS NO AVIS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504020; LIBERACION RES DESVIAC DE SINIESTRAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504025; LIBERACION RESERVAS ESPECIALES;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504026;LIBERACION RESERVA DE RIESGO CATASTROFIC;MONTAJE Y ROTURA DE MAQUINARIA;1
29001504030; CONST RESERVA MATEMAT RIESG PROFES;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504035; CONST RESERVA SINIESTROS AVISAD;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504037;CONSTITUCION RESERVA MAT BEEPS (RESTA);MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504040; CONST RESERVA SINIESTROS NO AVIS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504045; CONST RESERVA DESVIAC SINIESTRALID;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504050; CONST RESERVAS ESPECIALES;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504051;CONST RESERVA DE RIESGO CATASTROFICO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001504999; SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001505005;SINIESTROS LIQUIDADOS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001505010;SINIESTROS DE ACEP REASEG INTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001505015;SINIESTROS DE ACEP CONT NO PROPORC;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001505020;SINIESTROS DE ACEP REASEG EXTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001505025;SINIESTROS DE ACEP CONTRAT NO PROP;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001505999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506005;REEMB SINIESTROS SOB CESIONES REAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506010;REEMB SINIESTROS CONTR NO PROPORC;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506015;REEMB SINIESTROS SOB CESIONES REAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506020;REEMB SINIESTROS CONTR NO PROPORC;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506025;REEMB STROS GARANTIZ X LA NACION RGOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506030;REEMB POR ENFERMEDAD PROFESIONAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001506999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001507005; SALVAMENTOS DE ACEP REAS INTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001507010; SALVAMENTOS DE ACEP REAS EXTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001507015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001507020; RECOBROS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001507025; GTOS SALVAM PARTE REASEG INTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001507030; GTOS SALVAM PARTE REASEG EXTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001507999; SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001508999;SINIESTROS CTA COMPANIA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001509005;COMISIONES REASEGURO CEDIDO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001509010;INGRESOS EXCESO DE PERDIDA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001509015;PARTICIP UTILIDADES REASEG CEDIDO;MONTAJE Y ROTURA DE MAQUINARIA;1
29001509020;INT Y GTOS RECONOCIDOS X REASEGUR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001509025;INTER RECON A REASEGURADORES;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001509030;PARTICIPAC UTILIDADES Y OTROS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001509035;COSTO EXCESO DE PERDIDA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001509999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001510005;OTROS PRODUCTOS DE SEGUROS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001510010;REMUNERACION DE ADMON DE COASEG;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001510015;GTOS DE ADMON COASEG ACEPTADO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001510020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001510025;CTOS RIESGOS PROFESIONALES;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001510030;CONTRIBUCIONES DE SEGUROS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001510035;OTROS EGRESOS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001510999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001511005;ELIMINADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001511010;ELIMINADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001511015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001511020;GASTOS DEPERSONAL DIRECTOS RAMO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001511025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001511030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001511999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001512005;REMUNERACION A FAVOR DE INTERMEDIA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001512010;COMISIONES AFP;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001512015;ELIMINADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001512020;GASTOS EN TARIFACION;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001512025;REMU POR USO DE RED Y A CANA DE COMERC;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001512030;PAPELERIA Y GASTOS DE ENTREGA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001512999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001513999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;MONTAJE Y ROTURA DE MAQUINARIA;1
29001514999;RESULTADO TECNICO;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515005;ELIMINADA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515010;OTRAS PROVISIONES;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001515015;Ys Y-O EGRESOS REPORTES PROG ESPEC;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515020;OTROS INGRESOS Y EGRESOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515025;ING REALI DE ACT V RAZ RESP LAS RES TECN;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515030;ING CAUS ACT A CORT AMORT RESP RE TEC;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515035;ING Y EGRE PORT DE INV DIF A RESER TECNI;MONTAJE Y ROTURA DE MAQUINARIA;1
29001515040;EGRE INVER DE LAS RESERNAS TECNICAS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001515045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001515999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
29001516999;UTILIDAD ANTES DE IMPUESTOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001517999;IMPTO DE RENTA Y COMPLEMENTARIOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001518999;RESULTADOS DEL EJERCICIO;MONTAJE Y ROTURA DE MAQUINARIA;1
29001519005;DIRECTOS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001519010;ACEPTADOS EN REASEGURO;MONTAJE Y ROTURA DE MAQUINARIA;1
29001519015;PARTE REASEGURO AL INTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001519020;PARTE REASEGURO AL EXTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001519999;RETENCION NETA DE LA COMPANIA;MONTAJE Y ROTURA DE MAQUINARIA;1
29001520005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;MONTAJE Y ROTURA DE MAQUINARIA;1
29001520010;POLIZAS EMITIDAS NUEVAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001520015;POLIZAS REHABILITADAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001520020;POLIZAS CANCELADAS Y-O VENCIDAS;MONTAJE Y ROTURA DE MAQUINARIA;1
29001520999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;MONTAJE Y ROTURA DE MAQUINARIA;1
29001521005;PRIMAS CEDIDAS CONT AUTOM REASEG;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001521010;PRIMAS CEDIDAS CONT FACUL REASEG;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001521015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001521020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;MONTAJE Y ROTURA DE MAQUINARIA;-1
29001521999;SUBTOTAL;MONTAJE Y ROTURA DE MAQUINARIA;1
