"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31"
"29000811020";"GASTOS DEPERSONAL DIRECTOS RAMO";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000811025";"GASTOS DE ADM INDIREC ASIGN A CADA  RAMO";"TERREMOTO";0;0;125145661;169151120;210030844;249367736;321863675;363421056;449830018;471042256;510801554;534138970;50391274;106924424;156226751;206519789;268064645;345569282;397568713;600090248;613316750;774819689;813541014;875002185
"29000811030";"GASTOS DE PERSO INDI ASIGNAB A CADA RAMO";"TERREMOTO";0;0;160516654;226312410;258565747;299988064;369951702;402999514;492315704;518435283;563181555;578483290;64884950;143122632;195428484;255093383;285605075;348148875;389442975;421576533;472274072;509693351;549373804;615582973
"29000811999";"SUBTOTAL";"TERREMOTO";145884316;305946264;352703300;484527216;580129925;686425569;850781363;949635221;1150362816;1220507946;1330289661;1397206226;137897828;297000955;424851603;557163924;675623994;841795909;956759592;1214640936;1304143692;1529456089;1633192180;1788891479
"29000812005";"REMUNERACION A FAVOR DE INTERMEDIA";"TERREMOTO";49273597;123927090;206012499;264600672;339971083;443611977;497845610;606547066;714080108;812701771;918717754;1085886329;64985446;144278744;231307147;279790398;367592829;446486765;523721002;582806749;696165958;802735055;1020542439;1082638273
"29000812010";"COMISIONES AFP";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000812015";"ELIMINADA";"TERREMOTO";342884206;718499512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000812020";"GASTOS EN TARIFACION";"TERREMOTO";0;0;539084;539084;539084;539084;539084;539084;539084;539084;539084;539084;0;0;0;0;0;0;0;0;0;0;0;0
"29000812025";"REMU POR USO DE RED Y A CANA DE COMERC";"TERREMOTO";0;0;927872215;1195424185;1519449602;2003653136;2329191045;2692718471;3047885912;3380810655;3738816190;4154793846;372638566;595196681;1028343837;1357131800;1696741098;2092680781;2400276326;2741387286;3094015067;3461073613;3847274602;4188884728
"29000812030";"PAPELERIA Y GASTOS DE ENTREGA";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000812999";"SUBTOTAL";"TERREMOTO";392157803;842426602;1134423798;1460563941;1859959769;2447804197;2827575739;3299804621;3762505104;4194051510;4658073028;5241219259;437624012;739475425;1259650984;1636922198;2064333927;2539167546;2923997328;3324194035;3790181025;4263808668;4867817041;5271523001
"29000813999";"Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON";"TERREMOTO";-1215103312;-2486194266;-3544431851;-4666302079;-5833512547;-7219751486;-8214542017;-9272795650;-10403584067;-12417895212;-13766402113;-15097844709;-1308145104;-2442215106;-3867209608;-5093833040;-6369926143;-7736547653;-8894161299;-10206451075;-11355583589;-12718264088;-14042195201;-15387190717
"29000814999";"RESULTADO TECNICO";"TERREMOTO";-263889986;-471677031;-501790573;-520877395;-608081316;-881426845;-772978222;-619504400;-622919993;-1453568140;-1599303926;-1503697695;-354729516;-614992849;-1023274795;-1035899489;-1118270535;-1125439439;-1058805580;-1295154998;-1165036417;-1294452689;-1423980487;-1522814804
"29000815005";"ELIMINADA";"TERREMOTO";2067832365;2642115827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000815010";"OTRAS PROVISIONES";"TERREMOTO";0;0;0;0;0;-4417174;-4436702;-4427294;-9091486;-8711411;-7048872;-6263267;0;0;0;0;0;0;0;0;-68859;-64316;0;0
"29000815015";"Ys Y-O EGRESOS REPORTES PROG ESPEC";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000815020";"OTROS INGRESOS Y EGRESOS";"TERREMOTO";3911069;-9358724;136319956;143028812;284949950;269631874;283103529;336481284;373637271;385599455;398368163;411432237;70110135;49925410;154259710;248526956;235063921;248973577;236113871;253926671;252670215;258338097;348537717;357112037
"29000815025";"ING REALI DE ACT V RAZ RESP LAS RES TECN";"TERREMOTO";0;0;5726781027;8037434264;10712907072;13164091082;15828130770;17650795230;19964047421;22005634547;25084623436;26120852857;1242099095;2771548912;4567786645;5681905980;6740178009;8201386928;8776894597;9587924722;10322002090;11515851046;12124139978;12575603146
"29000815030";"ING CAUS ACT A CORT AMORT RESP RE TEC";"TERREMOTO";0;0;7094215901;8096674849;10862742215;13198573356;15898107311;18068361680;20487522732;22683330826;26284976660;27637557092;1718436817;3213121143;4827815540;6571482862;8569607312;12029733272;13718799083;15382146825;17173085715;19750826082;21298525330;22983104636
"29000815035";"ING Y EGRE PORT DE INV DIF A RESER TECNI";"TERREMOTO";0;0;30817907;30842624;0;0;130928155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000815040";"EGRE INVER DE LAS RESERNAS TECNICAS";"TERREMOTO";0;0;-14226325644;-19557776712;-21011259817;-29077805396;-31512136387;-37653520174;-43567699450;-45551141969;-50288620317;-54258348542;-3884446370;-6906395632;-10906583077;-12556236132;-15731022235;-17284971600;-19708610896;-23450766974;-25586671454;-27728033216;-30205601651;-32212237000
"29000815045";"OTROS GASTOS DE ADMIN Y PERS NO ASIG";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000815999";"SUBTOTAL";"TERREMOTO";2071743434;2632757103;-1238190853;-3249796163;849339420;-2449926258;623696676;-1602309274;-2751583512;-485288552;1472299070;-94769623;-853800323;-871800167;-1356721182;-54320334;-186172993;3195122177;3023196655;1773231244;2161017707;3796917693;3565601374;3703582819
"29000816999";"UTILIDAD ANTES DE IMPUESTOS";"TERREMOTO";1807853448;2161080072;-1739981426;-3770673558;241258104;-3331353103;-149281546;-2221813674;-3374503505;-1938856692;-127004856;-1598467318;-1208529839;-1486793016;-2379995977;-1090219823;-1304443528;2069682738;1964391075;478076246;995981290;2502465004;2141620887;2180768015
"29000817999";"IMPTO DE RENTA Y COMPLEMENTARIOS";"TERREMOTO";153055884;288763266;0;0;95648831;0;0;0;0;0;0;0;0;0;0;0;0;794652832;761284463;184661332;397302116;1008158352;851729506;882556906
"29000818999";"RESULTADOS DEL EJERCICIO";"TERREMOTO";1654797564;1872316806;-1739981426;-3770673558;145609273;-3331353103;-149281546;-2221813674;-3374503505;-1938856692;-127004856;-1598467318;-1208529839;-1486793016;-2379995977;-1090219823;-1304443528;1275029906;1203106612;293414914;598679174;1494306652;1289891381;1298211109
"29000819005";"DIRECTOS";"TERREMOTO";13880798;13555057;13228349;12795022;12060314;11778742;11170878;10830932;10604130;10095316;9580291;9136951;9182061;8361708;8227870;8318572;8921826;8891703;8904329;9194434;8996532;9258773;9386560;9499066
"29000819010";"ACEPTADOS EN REASEGURO";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000819015";"PARTE REASEGURO AL INTERIOR";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000819020";"PARTE REASEGURO AL EXTERIOR";"TERREMOTO";-331893;-337805;-304622;-294537;-275292;-320649;-301284;-286012;-274087;-258344;-240688;-307320;-548787;-435001;-435600;-386557;-413624;-371617;-354838;-369035;-380672;-352704;-347846;-440803
"29000819999";"RETENCION NETA DE LA COMPANIA";"TERREMOTO";13548905;13217252;12923727;12500485;11785022;11458093;10869594;10544920;10330043;9836972;9339603;8829631;8633274;7926707;7792270;7932015;8508202;8520086;8549491;8825399;8615860;8906069;9038714;9058263
"29000820005";"POLIZAS VIGENTES AL FINAL ANO ANTERIOR";"TERREMOTO";28341;34533;34533;34533;34533;34533;34533;34533;34533;34533;34533;34533;28578;28578;28578;28578;28578;28578;28578;28578;28578;28578;28578;28578
"29000820010";"POLIZAS EMITIDAS NUEVAS";"TERREMOTO";1125;2514;4041;5753;7439;9213;10540;12312;14212;16030;18106;20058;1782;3315;5013;6283;7816;9423;10715;11759;11829;11875;11992;12019
"29000820015";"POLIZAS REHABILITADAS";"TERREMOTO";726;1613;2503;3291;4177;5086;5986;7008;8236;9426;10438;11363;950;1673;2865;3105;3111;3115;3117;3128;3123;3127;3129;3912
"29000820020";"POLIZAS CANCELADAS Y-O VENCIDAS";"TERREMOTO";-2031;-10990;-13331;-15328;-17673;-20055;-22379;-24897;-28311;-31238;-34338;-37376;-2762;-5253;-8887;-8589;-9415;-10244;-11095;-11723;-12627;-13273;-14252;-16795
"29000820999";"TOTAL POLIZAS VIGENTES FINAL EJERCIC";"TERREMOTO";28161;27670;27746;28249;28476;28777;28680;28956;28670;28751;28739;28578;28548;28313;27569;29377;30090;30872;31315;31742;30903;30307;29447;27714
"29000821005";"PRIMAS CEDIDAS CONT AUTOM REASEG";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000821010";"PRIMAS CEDIDAS CONT FACUL REASEG";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000821015";"PRIMAS CEDIDAS CONTRATOS AUTOMAT REA";"TERREMOTO";38119553;77594310;115085893;157496677;199316163;313258934;289252243;404062850;449785173;494983369;539344796;805860859;67387252;163190864;286547256;336161117;438948915;484562034;534090609;616819674;748650840;549242924;599321181;649294665
"29000821020";"PRIMAS CEDIDAS CONTRATOS FACUL REAS";"TERREMOTO";0;9907438;9863427;11000626;11000626;0;70490811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202345682;202122908;486291450
"29000821999";"SUBTOTAL";"TERREMOTO";38119553;87501748;124949320;168497303;210316789;313258934;359743054;404062850;449785173;494983369;539344796;805860859;67387252;163190864;286547256;336161117;438948915;484562034;534090609;616819674;748650840;751588606;801444089;1135586115
"29000822005";"ELIMINADA";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000822010";"ELIMINADA";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000822015";"ELIMINADA";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000822999";"ELIMINADA";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000823005";"PRIMAS EMITIDAS RAMO DE TERREMOTO";"TERREMOTO";1669653730;3632313481;5548022087;7431087093;9333009372;11602696274;13436383960;15468763129;17602055847;19569174781;21693039689;24316073796;1964076012;4029205740;6301427572;8250062188;10542767455;12773220453;14646683808;16686291136;18948981861;21174035201;23332914766;26020651369
"29000823010";"PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000823015";"PRIMAS CEDIDAS INTER Y EXTER TERREMOTO";"TERREMOTO";38119553;87501748;124949320;168497303;210316789;313258934;359743054;404062850;449785173;494983369;539344796;805860859;114626359;163190864;286547256;336161117;438948915;484562034;534090609;616819674;748650840;751588606;801444089;1135586115
"29000823020";"PRIM CED INT Y EXT(COB) TERR INC OTR RAM";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000823999";"TOTAL PRIMAS RETENIDAS RIESGO DE TERREM";"TERREMOTO";1631534177;3544811733;5423072767;7262589790;9122692583;11289437340;13076640906;15064700279;17152270674;19074191412;21153694893;23510212937;1849449653;3866014876;6014880316;7913901071;10103818540;12288658419;14112593199;16069471462;18200331021;20422446595;22531470677;24885065254
"29000824005";"PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE";"TERREMOTO";1669653730;3632313481;5548022087;7431087093;9333009372;11602696274;13436383960;15468763129;17602055847;19569174781;21693039689;24316073796;1964076012;4029205740;6301427572;8250062188;10542767455;12773220453;14646683808;16686291136;18948981861;21174035201;23332914766;26020651369
"29000824010";"AJUSTES O COMP PERIODICOS ANTER (RESTA)";"TERREMOTO";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000824999";"SUBTOTAL BASE CAL APRTE PRONAS SEGUROS";"TERREMOTO";1669653730;3632313481;5548022087;7431087093;9333009372;11602696274;13436383960;15468763129;17602055847;19569174781;21693039689;24316073796;1964076012;4029205740;6301427572;8250062188;10542767455;12773220453;14646683808;16686291136;18948981861;21174035201;23332914766;26020651369
"29000901005";"PRIMAS EMITIDAS DIRECTAS";"SUSTRACCION";1817488041;4449055294;7423031830;10342922501;12921561534;15771136790;18242756521;20754345711;24186575258;29077129763;33744097646;37653252833;1866955186;4601766322;7467479631;10467938102;14208667575;18591538182;23685379460;29271052208;36077249804;41739826607;48118896996;49770667722
"29000901010";"PRIMAS ACEPTADAS EN COASEGURO";"SUSTRACCION";32035657;107808340;135051266;160026300;203344940;250802374;276543624;413376619;467518059;540407655;559895553;738269368;91527648;157266019;185202166;211259370;240035882;257500953;307288920;422740379;497904162;579053153;641758758;868608492
"29000901015";"CANC Y-O ANULAC PRIMAS EMIT DIR Y COA";"SUSTRACCION";-24981821;-161196544;-233866579;-331828068;-405001562;-547276489;-625474885;-717764395;-802333617;-909645237;-1044555110;-1106948382;-107911511;-194670844;-252145806;-306937769;-318407249;-344157521;-349581849;-344737236;-403564718;-407005017;-444334117;-786172179
"29000901020";"ACEPTADAS REASEGURO INTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000901025";"ACEPTADAS REASEGURO EXTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000901030";"CANC Y-O ANULAC PRIMAS REASEG ACEP";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000901035";"CEDIDAS REASEGURO INTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000901040";"CEDIDAS REASEGURO EXTERIOR";"SUSTRACCION";-297401548;-711676098;-1174749085;-1641794633;-2086726370;-2651808948;-3056310466;-3460567874;-3900400440;-4369811331;-4916741521;-6119835682;-427404131;-968193085;-1515562898;-2038140149;-2744522780;-3406293613;-4030275014;-4793432032;-5520531271;-6355510375;-7259264839;-8091326615
"29000901045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"SUSTRACCION";-12642762;-23844053;-34965522;-47949466;-58696949;-79068821;-91238722;-106045086;-120083729;-134864471;-149714411;-159929954;-17932046;-35046483;-44406308;-50510523;-50510523;-50510523;-67413450;-67413450;-67462590;-67462590;-84434913;-114589109
"29000901050";"Primas acept y/o cedidas x CamComp SOAT";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000901999";"SUBTOTAL";"SUSTRACCION";1539783091;3707835045;6184432954;8577275566;10691875491;12901922548;14928753516;17095435147;20071442989;24472945321;28492410979;31324668091;1441099238;3631214895;5929379401;8384630077;11436283951;15149098524;19680224967;24623036769;30718520567;35623826958;41141491711;41876366529
"29000902005";"ELIMINADA";"SUSTRACCION";1364137718;2578371810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902006";"LIBERAC RESER TEC DE PRIMA NO DEVENGADA";"SUSTRACCION";0;0;3796928070;4886393481;5915440350;6803513980;7615634476;8321490231;8882359698;9316426804;9574272981;9654639052;2262985941;4073383801;6243647093;8034755514;9741804125;11253382670;12661540880;13822192240;14654235570;15237520231;15605066168;15724550790
"29000902007";"LIBERAC RESER TEC POR INSUFICIE DE PRIMA";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902010";"LIBERACION RESERVA MATEMATICA";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902015";"LIBERACION RES MAT RIESGOS PROFESI";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902017";"LIBERACION RESERVA BEEPS(RESTA)";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902020";"LIBERACION RES SEG VIDA AHORRO CON";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902022";"LIBERAC RESER TEC DE INSUFICI DE ACTIVOS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902025";"ELIMINADA";"SUSTRACCION";1217319975;2911876541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902026";"CONSTI RESER TEC DE PRIMA NO DEVENGADA";"SUSTRACCION";0;0;-4672352837;-6246558811;-7437631039;-8570206289;-9463148607;-10298778992;-11685945707;-13867722251;-15440623112;-15724550790;-1451400323;-3596209507;-5357970158;-6967225298;-8785433179;-10929257867;-13306889233;-15319474620;-17787021315;-18963724587;-20409382606;-19755981872
"29000902027";"CONSTI RESER TEC POR INSUFICIE DE PRIMA";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902030";"CONST RESERVA MATEMATICA";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902035";"CONST RES MAT RIESGOS PROFESIONALES";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902037";"CONSTITUCION RESERVA MATEMA BEEPS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902040";"CONST RES SEG VIDA AHORRO CON PARTI";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902045";"CONSTITU RESER DE INSUFICIEN DE ACTIVOS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000902999";"SUBTOTAL";"SUSTRACCION";146817743;-333504731;-875424767;-1360165330;-1522190689;-1766692309;-1847514131;-1977288761;-2803586009;-4551295447;-5866350131;-6069911738;811585618;477174294;885676935;1067530216;956370946;324124803;-645348353;-1497282380;-3132785745;-3726204356;-4804316438;-4031431082
"29000903999";"PRIMAS DEVENGADAS";"SUSTRACCION";1686600834;3374330314;5309008187;7217110236;9169684802;11135230239;13081239385;15118146386;17267856980;19921649874;22626060848;25254756353;2252684856;4108389189;6815056336;9452160293;12392654897;15473223327;19034876614;23125754389;27585734822;31897622602;36337175273;37844935447
"29000904005";" LIBERACION RES MAT RIESGOS PROFESIO";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904007";"LIBERACION RES MATEMATICA BEEPS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904010";" LIBERACION RES PARA SINIESTROS AVISA";"SUSTRACCION";60259723;116459869;140647869;206611949;216720349;218850167;263882167;271728767;529993136;530633136;530633136;574151425;77859222;321030550;363359856;396488414;588149942;665953477;691939349;801714178;960116085;965698358;1059505145;1072625485
"29000904015";" LIBERACION RES PARA SINIESTROS NO AVIS";"SUSTRACCION";0;0;0;94943449;94943449;94943449;94943449;306951090;418758070;418758070;418758070;400988785;20202033;49248991;49248991;59237964;59237964;85162632;125175256;125175256;151274543;164294528;167565957;186565596
"29000904020";" LIBERACION RES DESVIAC DE SINIESTRAL";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904025";" LIBERACION RESERVAS ESPECIALES";"SUSTRACCION";0;0;0;0;35819040;35819040;35819040;35819040;35819040;35819040;35819040;35819040;0;0;0;0;0;0;0;0;0;0;0;0
"29000904026";"LIBERACION RESERVA DE RIESGO CATASTROFIC";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904030";" CONST RESERVA MATEMAT RIESG PROFES";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904035";" CONST RESERVA SINIESTROS AVISAD";"SUSTRACCION";-250393619;-281065124;-362614203;-369890129;-440554619;-1271672982;-565718951;-529929989;-575843887;-724460094;-1168810028;-1060144936;-223151618;-360418887;-519291857;-631448524;-1372430634;-1265015080;-1232134113;-1390084015;-1364314431;-1379860748;-1143165198;-1221699078
"29000904037";"CONSTITUCION RESERVA MAT BEEPS (RESTA)";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904040";" CONST RESERVA SINIESTROS NO AVIS";"SUSTRACCION";-53519347;-67827495;-75197350;-173914073;-180033273;-186458761;-201476375;-425404502;-545423452;-551502400;-563041481;-616897795;0;-63283753;-77192415;-112046418;-139858227;-170020477;-205127566;-218285702;-253194416;-283463446;-283463446;-284248914
"29000904045";" CONST RESERVA DESVIAC SINIESTRALID";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904050";" CONST RESERVAS ESPECIALES";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904051";"CONST RESERVA DE RIESGO CATASTROFICO";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000904999";" SUBTOTAL";"SUSTRACCION";-243653243;-232432750;-297163684;-242248804;-273105054;-1108519087;-372550670;-340835594;-136697093;-290752248;-746641263;-666083481;-125090363;-53423099;-183875425;-287768564;-864900955;-683919448;-620147074;-681480283;-506118219;-533331308;-199557542;-246756911
"29000905005";"SINIESTROS LIQUIDADOS";"SUSTRACCION";134189300;277754504;335045790;608922224;744389212;907881683;1631065522;1883473444;2507817066;2665040651;2829503450;3020433870;155297976;515895037;833389845;996611275;1516424037;1851175951;2085460970;2574624721;2932187037;3216002955;3886885109;4218904886
"29000905010";"SINIESTROS DE ACEP REASEG INTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000905015";"SINIESTROS DE ACEP CONT NO PROPORC";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000905020";"SINIESTROS DE ACEP REASEG EXTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000905025";"SINIESTROS DE ACEP CONTRAT NO PROP";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000905999";"SUBTOTAL";"SUSTRACCION";134189300;277754504;335045790;608922224;744389212;907881683;1631065522;1883473444;2507817066;2665040651;2829503450;3020433870;155297976;515895037;833389845;996611275;1516424037;1851175951;2085460970;2574624721;2932187037;3216002955;3886885109;4218904886
"29000906005";"REEMB SINIESTROS SOB CESIONES REAS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000906010";"REEMB SINIESTROS CONTR NO PROPORC";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000906015";"REEMB SINIESTROS SOB CESIONES REAS";"SUSTRACCION";67615694;140683786;164070780;238508346;292991180;348921930;445915461;532582155;567231085;646921946;715200440;812026905;84263363;157389432;252264070;278240994;392038788;414244100;516730086;722166403;855198215;988855930;1119054422;1252701743
"29000906020";"REEMB SINIESTROS CONTR NO PROPORC";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000906025";"REEMB STROS GARANTIZ X LA NACION RGOS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000906030";"REEMB POR ENFERMEDAD PROFESIONAL";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000906999";"SUBTOTAL";"SUSTRACCION";67615694;140683786;164070780;238508346;292991180;348921930;445915461;532582155;567231085;646921946;715200440;812026905;84263363;157389432;252264070;278240994;392038788;414244100;516730086;722166403;855198215;988855930;1119054422;1252701743
"29000907005";" SALVAMENTOS DE ACEP REAS INTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000907010";" SALVAMENTOS DE ACEP REAS EXTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000907015";" SALVAMENTOS LIQUIDADOS Y REALIZADOS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000907020";" RECOBROS";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000907025";" GTOS SALVAM PARTE REASEG INTERIOR";"SUSTRACCION";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
