Cuenta;Nombre_cuenta;Ramo;31/01/2016;29/02/2016;31/03/2016;30/04/2016;31/05/2016;30/06/2016;31/07/2016;31/08/2016;30/09/2016;31/10/2016;30/11/2016;31/12/2016;31/01/2017;28/02/2017;31/03/2017;30/04/2017;31/05/2017;30/06/2017;31/07/2017;31/08/2017;30/09/2017;31/10/2017;30/11/2017;31/12/2017;31/01/2018
29001002017;LIBERACION RESERVA BEEPS(RESTA);TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002020;LIBERACION RES SEG VIDA AHORRO CON;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002025;ELIMINADA;TRANSPORTE; 55,179,889   ; 86,898,464   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;TRANSPORTE; -     ; -     ;-86,826,072   ;-130,596,547   ;-144,889,033   ;-146,498,367   ;-143,668,106   ;-164,715,547   ;-166,896,193   ;-142,091,560   ;-1,736,581,704   ;-2,044,278,916   ;-415,804,241   ;-658,861,744   ;-701,290,220   ;-702,883,710   ;-1,019,599,702   ;-1,291,786,503   ;-1,265,049,026   ;-1,331,899,631   ;-1,675,673,556   ;-1,423,023,590   ;-1,591,628,577   ;-1,602,031,952   ;-354,711,893   
29001002027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002030;CONST RESERVA MATEMATICA;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002035;CONST RES MAT RIESGOS PROFESIONALES;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002037;CONSTITUCION RESERVA MATEMA BEEPS;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002040;CONST RES SEG VIDA AHORRO CON PARTI;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001002999;SUBTOTAL;TRANSPORTE;-9,642,274   ;-14,534,381   ; 5,016,277   ;-22,190,824   ;-22,678,707   ;-15,383,502   ;-5,478,389   ;-22,068,860   ;-20,988,825   ; 6,323,788   ;-268,568,817   ;-574,160,675   ; 129,605,394   ; 255,985,225   ; 522,959,096   ; 838,000,319   ; 667,883,885   ; 509,445,749   ; 639,801,439   ; 645,434,991   ; 344,258,616   ; 629,092,501   ; 478,583,357   ; 467,823,596   ; 302,701,693   
29001003999;PRIMAS DEVENGADAS;TRANSPORTE; 237,201,426   ; 427,554,410   ; 652,679,000   ; 844,765,005   ; 1,049,650,885   ; 1,234,756,802   ; 1,412,944,217   ; 1,603,948,233   ; 1,787,539,993   ; 1,974,809,518   ; 10,719,464,814   ; 11,703,981,348   ; 1,148,904,322   ; 2,484,130,757   ; 3,932,286,821   ; 4,989,878,038   ; 6,857,075,225   ; 8,243,622,099   ; 9,987,034,116   ; 11,728,386,695   ; 13,508,075,914   ; 15,293,302,401   ; 17,535,265,265   ; 19,463,414,140   ; 1,727,169,972   
29001004005; LIBERACION RES MAT RIESGOS PROFESIO;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004007;LIBERACION RES MATEMATICA BEEPS;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004010; LIBERACION RES PARA SINIESTROS AVISA;TRANSPORTE; 1,275,517,458   ; 1,284,169,413   ; 1,284,267,264   ; 1,277,979,539   ; 1,278,802,268   ; 1,276,470,964   ; 1,278,993,928   ; 1,278,632,754   ; 1,277,812,029   ; 1,279,748,317   ; 3,316,136,356   ; 3,315,511,351   ; 1,796,063,262   ; 1,846,035,636   ; 1,877,554,940   ; 2,003,846,513   ; 2,010,624,593   ; 2,070,616,694   ; 2,144,363,273   ; 2,239,288,838   ; 2,235,412,790   ; 2,442,406,164   ; 2,469,953,025   ; 2,470,306,489   ; 2,727,500,757   
29001004015; LIBERACION RES PARA SINIESTROS NO AVIS;TRANSPORTE; -     ; -     ; 290,205,271   ; 429,229,057   ; 429,229,057   ; 495,157,523   ; 502,321,328   ; 711,308,028   ; 1,010,533,961   ; 1,126,105,780   ; 1,910,651,185   ; 1,910,651,185   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004020; LIBERACION RES DESVIAC DE SINIESTRAL;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004025; LIBERACION RESERVAS ESPECIALES;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004026;LIBERACION RESERVA DE RIESGO CATASTROFIC;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004030; CONST RESERVA MATEMAT RIESG PROFES;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004035; CONST RESERVA SINIESTROS AVISAD;TRANSPORTE;-1,334,580,349   ;-1,299,665,841   ;-1,196,010,089   ;-1,235,801,789   ;-1,141,240,865   ;-1,279,299,715   ;-1,316,077,008   ;-1,229,799,002   ;-1,261,221,920   ;-1,293,198,498   ;-2,220,074,674   ;-2,386,686,451   ;-1,432,198,329   ;-1,627,643,025   ;-1,487,252,407   ;-2,398,590,043   ;-2,713,298,311   ;-3,557,835,334   ;-3,854,535,274   ;-3,909,576,315   ;-4,116,394,364   ;-4,813,556,903   ;-4,832,787,457   ;-4,267,297,952   ;-2,643,296,629   
29001004037;CONSTITUCION RESERVA MAT BEEPS (RESTA);TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004040; CONST RESERVA SINIESTROS NO AVIS;TRANSPORTE; -     ; -     ;-363,308,241   ;-535,601,544   ;-535,601,544   ;-589,254,746   ;-591,955,916   ;-851,438,509   ;-1,225,358,805   ;-1,318,126,007   ;-2,641,480,407   ;-2,575,730,288   ;-14,770,670   ;-14,062,035   ;-12,276,478   ;-78,922,923   ;-64,226,690   ;-76,141,409   ;-87,274,311   ;-80,959,751   ;-87,813,057   ;-269,452,945   ;-274,601,064   ;-285,416,920   ;-8,809,456   
29001004045; CONST RESERVA DESVIAC SINIESTRALID;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004050; CONST RESERVAS ESPECIALES;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004051;CONST RESERVA DE RIESGO CATASTROFICO;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001004999; SUBTOTAL;TRANSPORTE;-59,062,891   ;-15,496,428   ; 15,154,204   ;-64,194,737   ; 31,188,916   ;-96,925,975   ;-126,717,668   ;-91,296,729   ;-198,234,735   ;-205,470,408   ; 365,232,460   ; 263,745,797   ; 349,094,263   ; 204,330,576   ; 378,026,055   ;-473,666,453   ;-766,900,408   ;-1,563,360,049   ;-1,797,446,312   ;-1,751,247,228   ;-1,968,794,631   ;-2,640,603,684   ;-2,637,435,496   ;-2,082,408,383   ; 75,394,672   
29001005005;SINIESTROS LIQUIDADOS;TRANSPORTE; 472,970,441   ; 1,297,077,020   ; 2,041,997,264   ; 2,283,145,090   ; 3,927,254,492   ; 4,202,456,038   ; 4,589,862,832   ; 5,643,565,770   ; 6,225,564,415   ; 6,534,772,743   ; 11,225,026,287   ; 12,028,371,849   ; 1,002,551,210   ; 2,219,091,491   ; 3,513,417,496   ; 4,226,176,815   ; 5,370,748,242   ; 6,375,664,309   ; 7,577,005,585   ; 11,467,125,161   ; 12,356,081,587   ; 13,239,071,682   ; 16,097,000,691   ; 17,300,479,668   ; 946,341,636   
29001005010;SINIESTROS DE ACEP REASEG INTERIOR;TRANSPORTE; -     ; -     ; -     ; 2,388,143   ; 2,388,143   ; 2,799,282   ; 2,799,282   ; 2,799,282   ; 2,799,282   ; 2,799,282   ; 2,799,282   ; 2,799,282   ; -     ; -     ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 1,525,455   ; 12,602,760   ; -     
29001005015;SINIESTROS DE ACEP CONT NO PROPORC;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001005020;SINIESTROS DE ACEP REASEG EXTERIOR;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 4,822,995   ; 4,822,995   ; 4,822,995   ; 4,822,995   ; -     ; -     ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; 7,339,375   ; -     
29001005025;SINIESTROS DE ACEP CONTRAT NO PROP;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 122,093,200   ; 122,093,200   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; 40,164,407   ; -     
29001005999;SUBTOTAL;TRANSPORTE; 472,970,441   ; 1,297,077,020   ; 2,041,997,264   ; 2,285,533,233   ; 3,929,642,635   ; 4,205,255,321   ; 4,592,662,114   ; 5,646,365,053   ; 6,233,186,692   ; 6,542,395,020   ; 11,354,741,764   ; 12,158,087,326   ; 1,042,715,617   ; 2,259,255,898   ; 3,562,446,733   ; 4,275,206,052   ; 5,419,777,479   ; 6,424,693,546   ; 7,626,034,822   ; 11,516,154,398   ; 12,405,110,824   ; 13,288,100,919   ; 16,146,029,928   ; 17,360,586,210   ; 946,341,636   
29001006005;REEMB SINIESTROS SOB CESIONES REAS;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001006010;REEMB SINIESTROS CONTR NO PROPORC;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001006015;REEMB SINIESTROS SOB CESIONES REAS;TRANSPORTE; 378,376,339   ; 1,037,661,603   ; 1,633,597,792   ; 1,828,426,579   ; 3,143,714,082   ; 3,364,204,230   ; 3,674,129,665   ; 4,517,092,016   ; 4,986,549,327   ; 5,233,915,989   ; 6,421,124,448   ; 6,792,535,627   ; 420,677,642   ; 1,336,926,999   ; 2,070,615,557   ; 2,599,005,010   ; 3,145,797,184   ; 3,708,919,308   ; 4,273,131,529   ; 7,500,977,468   ; 7,777,128,631   ; 8,017,657,393   ; 8,904,709,852   ; 9,095,767,836   ; 120,520,361   
29001006020;REEMB SINIESTROS CONTR NO PROPORC;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 97,026,168   ; 97,026,168   ; -     ; -     ; -     ; 4,010,367   ; 4,010,367   ; 4,010,367   ; 4,010,367   ; 4,010,367   ; 4,010,367   ; 4,010,367   ; 903,002,881   ; 903,002,881   ; -     
29001006025;REEMB STROS GARANTIZ X LA NACION RGOS;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001006030;REEMB POR ENFERMEDAD PROFESIONAL;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001006999;SUBTOTAL;TRANSPORTE; 378,376,339   ; 1,037,661,603   ; 1,633,597,792   ; 1,828,426,579   ; 3,143,714,082   ; 3,364,204,230   ; 3,674,129,665   ; 4,517,092,016   ; 4,986,549,327   ; 5,233,915,989   ; 6,518,150,616   ; 6,889,561,795   ; 420,677,642   ; 1,336,926,999   ; 2,070,615,557   ; 2,603,015,377   ; 3,149,807,551   ; 3,712,929,675   ; 4,277,141,896   ; 7,504,987,835   ; 7,781,138,998   ; 8,021,667,760   ; 9,807,712,733   ; 9,998,770,717   ; 120,520,361   
29001007005; SALVAMENTOS DE ACEP REAS INTERIOR;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001007010; SALVAMENTOS DE ACEP REAS EXTERIOR;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001007015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;TRANSPORTE; -     ; 784,483   ; 97,054,139   ; 128,812,563   ; 129,002,218   ; 138,148,768   ; 138,338,423   ; 145,911,155   ; 145,911,155   ; 174,797,045   ; 440,703,977   ; 460,919,977   ; 40,336,134   ; 40,336,134   ; 40,336,134   ; 48,739,495   ; 48,739,495   ; 48,739,495   ; 127,773,108   ; 131,302,520   ; 203,205,644   ; 324,851,911   ; 497,843,508   ; 497,843,508   ; 29,296,311   
29001007020; RECOBROS;TRANSPORTE; -     ; 1,653,000   ; 15,267,737   ; 30,309,178   ; 108,547,263   ; 257,547,263   ; 271,142,433   ; 271,142,433   ; 276,569,955   ; 310,727,847   ; 600,279,323   ; 702,676,682   ; -     ; -     ; -     ; 301,378,742   ; 301,378,742   ; 360,423,545   ; 360,423,545   ; 360,423,545   ; 363,643,858   ; 363,643,858   ; 363,643,858   ; 605,109,769   ; 5,670,648   
29001007025; GTOS SALVAM PARTE REASEG INTERIOR;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001007030; GTOS SALVAM PARTE REASEG EXTERIOR;TRANSPORTE; -     ;-1,949,986   ;-89,857,500   ;-127,297,393   ;-190,039,585   ;-316,556,825   ;-327,584,685   ;-333,642,871   ;-337,984,889   ;-388,419,914   ;-629,119,854   ;-645,292,654   ;-32,268,908   ;-32,268,908   ;-32,268,908   ;-148,684,393   ;-148,684,393   ;-195,920,236   ;-258,718,538   ;-261,004,252   ;-322,951,729   ;-420,268,778   ;-556,645,250   ;-556,645,250   ;-18,476,854   
29001007999; SUBTOTAL;TRANSPORTE; -     ; 487,497   ; 22,464,375   ; 31,824,348   ; 47,509,896   ; 79,139,206   ; 81,896,171   ; 83,410,718   ; 84,496,222   ; 97,104,978   ; 411,863,446   ; 518,304,005   ; 8,067,226   ; 8,067,226   ; 8,067,226   ; 201,433,844   ; 201,433,844   ; 213,242,804   ; 229,478,115   ; 230,721,813   ; 243,897,773   ; 268,226,991   ; 304,842,116   ; 546,308,027   ; 16,490,105   
29001008999;SINIESTROS CTA COMPANIA;TRANSPORTE;-153,656,993   ;-274,424,349   ;-370,780,893   ;-489,477,043   ;-707,229,741   ;-858,837,859   ;-963,353,946   ;-1,137,159,048   ;-1,360,375,878   ;-1,416,844,461   ;-4,059,495,242   ;-4,486,475,729   ;-264,876,486   ;-709,931,097   ;-1,105,737,895   ;-1,944,423,284   ;-2,835,436,492   ;-4,061,881,116   ;-4,916,861,123   ;-5,531,691,978   ;-6,348,868,684   ;-7,638,809,852   ;-8,670,910,575   ;-8,897,915,849   ;-733,936,498   
29001009005;COMISIONES REASEGURO CEDIDO;TRANSPORTE; 331,167,565   ; 592,266,089   ; 899,466,870   ; 1,165,645,612   ; 1,446,604,678   ; 1,699,786,732   ; 1,945,466,639   ; 2,207,347,370   ; 2,462,014,097   ; 2,718,013,242   ; 4,289,962,266   ; 4,542,427,562   ; 329,575,720   ; 670,020,542   ; 945,106,739   ; 1,295,230,605   ; 1,457,411,527   ; 1,585,472,416   ; 1,718,497,727   ; 1,774,236,888   ; 1,908,241,266   ; 2,028,367,422   ; 1,928,939,921   ; 2,038,776,165   ; 129,580,599   
29001009010;INGRESOS EXCESO DE PERDIDA;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001009015;PARTICIP UTILIDADES REASEG CEDIDO;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001009020;INT Y GTOS RECONOCIDOS X REASEGUR;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001009025;INTER RECON A REASEGURADORES;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001009030;PARTICIPAC UTILIDADES Y OTROS;TRANSPORTE;-2,620,557   ;-5,036,515   ;-17,962,454   ;-23,436,889   ;-27,951,726   ;-43,028,215   ;-44,721,014   ;-66,534,202   ;-71,390,567   ;-86,289,140   ;-136,715,616   ;-136,715,616   ;-10,374,258   ;-11,403,696   ;-13,164,764   ;-209,309,172   ;-213,917,242   ;-222,274,983   ;-226,465,347   ;-230,343,737   ;-239,862,950   ;-243,933,843   ;-49,760,037   ;-61,424,130   ; -     
29001009035;COSTO EXCESO DE PERDIDA;TRANSPORTE;-11,591,246   ;-20,707,793   ;-30,368,116   ;-42,284,752   ;-51,699,479   ;-60,321,640   ;-68,190,698   ;-78,786,036   ;-87,558,899   ;-95,237,562   ;-1,667,974,860   ;-1,836,878,420   ;-150,865,475   ;-455,777,855   ;-754,850,140   ;-1,056,084,233   ;-1,348,776,350   ;-1,647,201,571   ;-1,945,448,968   ;-2,255,335,514   ;-1,977,102,047   ;-1,977,151,653   ;-2,181,291,489   ;-2,401,684,131   ;-208,084,907   
29001009999;SUBTOTAL;TRANSPORTE; 316,955,763   ; 566,521,781   ; 851,136,299   ; 1,099,923,971   ; 1,366,953,473   ; 1,596,436,877   ; 1,832,554,927   ; 2,062,027,132   ; 2,303,064,630   ; 2,536,486,540   ; 2,485,271,790   ; 2,568,833,526   ; 168,335,987   ; 202,838,991   ; 177,091,835   ; 29,837,200   ;-105,282,065   ;-284,004,138   ;-453,416,588   ;-711,442,363   ;-308,723,731   ;-192,718,074   ;-302,111,605   ;-424,332,096   ;-78,504,308   
29001010005;OTROS PRODUCTOS DE SEGUROS;TRANSPORTE; 534,551   ; 78,923,587   ; 55,710,452   ; 56,437,347   ; 18,803,672   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001010010;REMUNERACION DE ADMON DE COASEG;TRANSPORTE; 3,297,479   ; 3,856,956   ; 5,377,189   ; 7,911,827   ; 8,970,982   ; 10,770,715   ; 11,542,418   ; 13,111,758   ; 14,448,832   ; 15,342,261   ; 22,244,118   ; 24,467,189   ; 1,621,789   ; 3,788,989   ; 5,574,376   ; 5,870,173   ; 9,620,134   ; 11,362,725   ; 14,133,389   ; 15,528,047   ; 18,832,257   ; 20,904,868   ; 22,983,802   ; 26,707,872   ; 7,371,742   
29001010015;GTOS DE ADMON COASEG ACEPTADO;TRANSPORTE;-12,751,956   ;-15,462,291   ;-20,652,337   ;-23,337,134   ;-30,818,094   ;-36,212,325   ;-39,527,033   ;-43,871,610   ;-48,158,610   ;-54,856,061   ;-121,803,623   ;-125,995,904   ;-8,943,876   ;-9,568,133   ;-11,007,895   ;-13,115,982   ;-21,156,130   ;-25,436,054   ;-33,655,447   ;-35,595,293   ;-40,581,415   ;-52,371,440   ;-65,577,726   ;-71,869,358   ;-20,023,603   
29001010020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;TRANSPORTE;-45,023,606   ;-53,846,979   ;-102,654,312   ;-51,127,441   ;-74,682,716   ;-110,325,385   ;-126,488,594   ;-152,825,187   ;-82,539,161   ;-87,067,529   ;-161,490,477   ;-171,694,110   ;-3,852,802   ;-3,718,261   ;-72,404,766   ;-25,774,753   ;-46,009,216   ;-99,643,993   ;-72,329,404   ;-97,841,284   ;-61,104,473   ;-48,645,467   ;-75,072,695   ;-82,308,666   ;-6,917,328   
29001010025;CTOS RIESGOS PROFESIONALES;TRANSPORTE; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29001010030;CONTRIBUCIONES DE SEGUROS;TRANSPORTE;-1,816,128   ;-3,135,457   ;-4,324,465   ;-4,923,263   ;-6,184,058   ;-7,033,425   ;-7,756,987   ;-8,718,267   ;-9,898,888   ;-10,764,764   ;-75,459,763   ;-91,687,474   ;-10,812,505   ;-20,704,837   ;-34,533,847   ;-43,618,331   ;-53,632,587   ;-65,985,032   ;-79,516,936   ;-107,345,374   ;-102,771,905   ;-114,588,977   ;-130,352,836   ;-151,168,115   ;-21,471,102   
